open,high,low,close,volume,timestamp
34534.48,34871.0,34077.9,34493.79,10183.77616922,2023-10-30 00:00:00+00:00
34493.51,34732.18,34038.79,34656.4,9282.02866788,2023-10-31 00:00:00+00:00
34656.38,35647.19,34079.46,35440.1,16197.45981756,2023-11-01 00:00:00+00:00
35440.1,35997.8,34311.73,34950.0,13455.65527035,2023-11-02 00:00:00+00:00
34947.92,34954.6,34100.0,34731.27,13961.70014519,2023-11-03 00:00:00+00:00
34730.32,35278.4,34599.85,35087.01,4696.70148339,2023-11-04 00:00:00+00:00
35087.43,35410.0,34500.0,35035.42,5892.67329337,2023-11-05 00:00:00+00:00
35035.79,35294.12,34753.66,35059.46,7088.27153194,2023-11-06 00:00:00+00:00
35059.46,35963.0,34530.67,35416.28,13841.59195597,2023-11-07 00:00:00+00:00
35416.63,36113.59,35103.14,35639.13,12253.15808483,2023-11-08 00:00:00+00:00
35639.13,37999.0,35555.16,36706.59,29045.85195583,2023-11-09 00:00:00+00:00
36704.01,37548.8,36334.46,37324.83,15183.168535,2023-11-10 00:00:00+00:00
37324.84,37424.03,36701.5,37139.12,5344.45382766,2023-11-11 00:00:00+00:00
37139.94,37247.0,36740.9,37086.03,3317.50278576,2023-11-12 00:00:00+00:00
37086.5,37442.48,36351.0,36475.67,10543.29564712,2023-11-13 00:00:00+00:00
36475.68,36756.16,34758.64,35554.09,16008.49077729,2023-11-14 00:00:00+00:00
35554.1,37987.0,35358.45,37885.35,19941.6757032,2023-11-15 00:00:00+00:00
37885.35,37958.75,35511.11,36161.15,18455.96829165,2023-11-16 00:00:00+00:00
36161.15,36831.99,35869.0,36630.38,12218.85138403,2023-11-17 00:00:00+00:00
36631.56,36857.15,36205.89,36594.89,3468.39821362,2023-11-18 00:00:00+00:00
36596.14,37546.62,36404.52,37391.19,4366.44892344,2023-11-19 00:00:00+00:00
37389.06,37784.07,36720.0,37475.64,14114.01039926,2023-11-20 00:00:00+00:00
37472.76,37675.77,35744.9,35751.89,20837.73934338,2023-11-21 00:00:00+00:00
35755.33,37875.0,35633.0,37424.31,17606.97239528,2023-11-22 00:00:00+00:00
37424.31,37653.67,36888.0,37304.05,7211.31754936,2023-11-23 00:00:00+00:00
37304.04,38454.0,37257.56,37745.84,17507.8900414,2023-11-24 00:00:00+00:00
37746.29,37920.27,37615.91,37805.99,3567.42244915,2023-11-25 00:00:00+00:00
37806.84,37842.17,37156.72,37462.79,6113.0562518,2023-11-26 00:00:00+00:00
37462.01,37578.42,36715.1,37241.63,13510.45476059,2023-11-27 00:00:00+00:00
37241.64,38425.96,36873.55,37838.26,18156.47258233,2023-11-28 00:00:00+00:00
37838.26,38480.0,37581.93,37863.84,15162.68883049,2023-11-29 00:00:00+00:00
37864.79,38152.18,37500.0,37732.27,8081.19248391,2023-11-30 00:00:00+00:00
37732.27,39000.0,37618.25,38703.54,16395.90197806,2023-12-01 00:00:00+00:00
38706.55,39740.0,38660.03,39478.95,7540.7688183,2023-12-02 00:00:00+00:00
39467.42,40221.22,39293.02,39984.81,7153.15663784,2023-12-03 00:00:00+00:00
39984.81,42410.46,39983.6,41987.24,21993.05995554,2023-12-04 00:00:00+00:00
41985.53,45000.0,41384.03,44084.39,24018.76035474,2023-12-05 00:00:00+00:00
44086.33,44290.37,43369.0,43764.05,15977.55938336,2023-12-06 00:00:00+00:00
43766.41,44057.23,42846.53,43280.95,13055.36691088,2023-12-07 00:00:00+00:00
43281.11,44754.99,43087.17,44192.87,13579.40860176,2023-12-08 00:00:00+00:00
44192.86,44384.68,43586.14,43723.25,5469.40708431,2023-12-09 00:00:00+00:00
43722.84,44049.51,43562.06,43793.68,3919.09423649,2023-12-10 00:00:00+00:00
43793.67,43811.81,40150.0,41229.61,25524.67094691,2023-12-11 00:00:00+00:00
41229.61,42088.56,40636.51,41477.39,13414.86773655,2023-12-12 00:00:00+00:00
41477.6,43475.0,40553.15,42885.54,15798.66423037,2023-12-13 00:00:00+00:00
42887.39,43442.15,41426.76,43027.77,15434.25971384,2023-12-14 00:00:00+00:00
43027.77,43095.71,41640.51,41933.89,10861.72864667,2023-12-15 00:00:00+00:00
41934.84,42680.2,41626.66,42237.29,5315.65582307,2023-12-16 00:00:00+00:00
42235.23,42367.82,41222.0,41349.59,6649.06495765,2023-12-17 00:00:00+00:00
41349.59,42754.79,40508.01,42650.01,13394.33474824,2023-12-18 00:00:00+00:00
42650.01,43461.86,41780.0,42266.22,13403.93447528,2023-12-19 00:00:00+00:00
42266.25,44324.86,42184.48,43674.77,19307.1089644,2023-12-20 00:00:00+00:00
43673.11,44250.0,43295.78,43875.32,13170.9728222,2023-12-21 00:00:00+00:00
43875.56,44424.36,43412.82,44013.73,10733.55348079,2023-12-22 00:00:00+00:00
44013.65,44033.84,43333.35,43726.35,4075.08953972,2023-12-23 00:00:00+00:00
43728.36,43985.67,42614.17,43025.03,4947.00165569,2023-12-24 00:00:00+00:00
43025.02,43818.29,42755.35,43589.67,4799.73104807,2023-12-25 00:00:00+00:00
43589.67,43605.0,41600.67,42515.53,13035.02745535,2023-12-26 00:00:00+00:00
42521.21,43709.98,42111.47,43474.4,12917.48404475,2023-12-27 00:00:00+00:00
43469.06,43830.34,42265.08,42581.23,13583.91599843,2023-12-28 00:00:00+00:00
42581.23,43137.1,41300.0,42063.45,16756.43323881,2023-12-29 00:00:00+00:00
42064.22,42593.73,41518.19,42141.03,11609.82377015,2023-12-30 00:00:00+00:00
42139.32,42850.0,41964.68,42288.06,11397.57303743,2023-12-31 00:00:00+00:00
42288.58,44240.8,42175.65,44220.78,7977.72851143,2024-01-01 00:00:00+00:00
44220.78,45925.82,44195.13,44972.8,29583.38407747,2024-01-02 00:00:00+00:00
44972.81,45519.32,40625.68,42862.44,32281.85234351,2024-01-03 00:00:00+00:00
42860.58,44800.0,42650.0,44193.29,18193.81684353,2024-01-04 00:00:00+00:00
44198.35,44443.37,42450.0,44186.59,18073.09561495,2024-01-05 00:00:00+00:00
44187.76,44260.95,43436.5,43992.44,5691.43460343,2024-01-06 00:00:00+00:00
43992.79,44510.01,43629.7,43950.28,5931.34650683,2024-01-07 00:00:00+00:00
43954.52,47330.0,43200.44,46995.1,26447.17326625,2024-01-08 00:00:00+00:00
46995.09,47901.0,44701.54,46124.08,26305.56366042,2024-01-09 00:00:00+00:00
46120.79,47732.5,44320.01,46666.11,36534.39765866,2024-01-10 00:00:00+00:00
46678.54,49102.29,45555.55,46342.66,38150.89478822,2024-01-11 00:00:00+00:00
46344.96,46522.2,41444.97,42773.03,46862.43347199,2024-01-12 00:00:00+00:00
42775.1,43250.0,42427.0,42839.33,10998.76404264,2024-01-13 00:00:00+00:00
42839.32,43064.13,41680.73,41697.33,7834.26155365,2024-01-14 00:00:00+00:00
41698.13,43331.91,41680.0,42490.16,10869.45830576,2024-01-15 00:00:00+00:00
42481.69,43569.23,42028.02,43130.45,18180.4405406,2024-01-16 00:00:00+00:00
43130.35,43185.47,42160.0,42739.49,16381.8407159,2024-01-17 00:00:00+00:00
42737.68,42877.22,40600.05,41293.5,25097.42399202,2024-01-18 00:00:00+00:00
41290.57,42159.52,40236.49,41624.07,22745.55271173,2024-01-19 00:00:00+00:00
41623.94,41846.15,41418.55,41666.67,4836.63124969,2024-01-20 00:00:00+00:00
41666.67,41858.59,41472.49,41554.05,3138.26294449,2024-01-21 00:00:00+00:00
41553.92,41658.0,39372.44,39524.27,26539.34338688,2024-01-22 00:00:00+00:00
39524.27,40144.49,38501.0,39878.3,21966.56334645,2024-01-23 00:00:00+00:00
39878.28,40527.26,39382.15,40077.78,17438.97734668,2024-01-24 00:00:00+00:00
40079.87,40282.87,39503.0,39941.66,12978.7331205,2024-01-25 00:00:00+00:00
39941.66,42243.14,39805.95,41814.8,19359.37921096,2024-01-26 00:00:00+00:00
41814.96,42199.99,41383.94,42126.55,3774.45056434,2024-01-27 00:00:00+00:00
42126.55,42839.07,41617.53,42034.59,4298.44263812,2024-01-28 00:00:00+00:00
42034.57,43326.77,41787.35,43306.18,12529.09255982,2024-01-29 00:00:00+00:00
43303.3,43872.99,42680.2,42942.78,16384.61219735,2024-01-30 00:00:00+00:00
42937.72,43741.94,42265.77,42548.08,15320.62044085,2024-01-31 00:00:00+00:00
42545.47,43276.19,41846.04,43078.81,11526.63383073,2024-02-01 00:00:00+00:00
43080.38,43700.0,42527.58,43181.66,12202.24125895,2024-02-02 00:00:00+00:00
43183.62,43358.13,42863.58,43010.67,2254.45335539,2024-02-03 00:00:00+00:00
43007.82,43100.0,42228.01,42568.55,2643.251649,2024-02-04 00:00:00+00:00
42571.91,43520.0,42235.0,42657.67,8756.87806894,2024-02-05 00:00:00+00:00
42658.3,43372.79,42516.07,43095.79,7940.36830921,2024-02-06 00:00:00+00:00
43097.16,44430.0,42760.44,44343.61,12440.36853251,2024-02-07 00:00:00+00:00
44345.94,45637.38,44335.0,45305.2,19283.80580787,2024-02-08 00:00:00+00:00
45304.83,48230.02,45252.93,47160.41,22108.85067543,2024-02-09 00:00:00+00:00
47157.01,48179.43,46889.53,47767.06,5663.309891,2024-02-10 00:00:00+00:00
47767.06,48614.0,47590.3,48316.3,5243.1260706,2024-02-11 00:00:00+00:00
48321.14,50363.42,47715.67,49941.81,18545.08725852,2024-02-12 00:00:00+00:00
49941.95,50423.42,48327.81,49725.36,20471.56790372,2024-02-13 00:00:00+00:00
49724.55,52111.0,49253.92,51858.59,20249.94369733,2024-02-14 00:00:00+00:00
51858.51,52890.0,51353.49,51934.29,18465.04404385,2024-02-15 00:00:00+00:00
51935.23,52608.2,51597.87,52162.64,13816.27351282,2024-02-16 00:00:00+00:00
52162.65,52214.05,50642.36,51666.22,5387.3486576,2024-02-17 00:00:00+00:00
51666.23,52400.0,51174.38,52153.63,3997.17143898,2024-02-18 00:00:00+00:00
52153.63,52501.01,51687.98,51787.05,6009.01451962,2024-02-19 00:00:00+00:00
51787.05,53000.0,50764.01,52277.52,15888.87599974,2024-02-20 00:00:00+00:00
52277.53,52394.91,50628.6,51851.67,13735.03407249,2024-02-21 00:00:00+00:00
51851.46,52076.0,50905.65,51258.7,13104.51408087,2024-02-22 00:00:00+00:00
51260.29,51512.68,50513.01,50747.05,11679.16625824,2024-02-23 00:00:00+00:00
50746.98,51696.19,50576.55,51570.65,3448.96576791,2024-02-24 00:00:00+00:00
51568.63,51967.82,51275.01,51731.0,3617.40106809,2024-02-25 00:00:00+00:00
51730.96,54980.0,50901.23,54533.48,22422.38763854,2024-02-26 00:00:00+00:00
54530.32,57646.81,54490.8,57077.07,28791.48651731,2024-02-27 00:00:00+00:00
57077.08,64100.0,56723.48,62518.9,48265.6721171,2024-02-28 00:00:00+00:00
62520.06,63675.48,60355.61,61179.03,36825.89535085,2024-02-29 00:00:00+00:00
61179.03,63267.18,60788.33,62436.72,24696.65692545,2024-03-01 00:00:00+00:00
62439.74,62500.0,61623.39,62045.78,6882.38410251,2024-03-02 00:00:00+00:00
62045.78,63260.0,61388.0,63154.49,7314.17629968,2024-03-03 00:00:00+00:00
63155.74,68602.98,62300.0,68360.14,40600.36656889,2024-03-04 00:00:00+00:00
68356.7,69324.58,59224.68,63800.78,65575.09537327,2024-03-05 00:00:00+00:00
63802.15,67654.06,62832.39,66122.28,34655.98799427,2024-03-06 00:00:00+00:00
66115.48,68098.09,65599.63,66938.21,22228.36739914,2024-03-07 00:00:00+00:00
66938.21,70199.0,66157.09,68289.16,33749.52797544,2024-03-08 00:00:00+00:00
68289.16,68700.41,68047.62,68480.0,9005.50992187,2024-03-09 00:00:00+00:00
68480.01,70000.0,68221.13,69032.12,12163.05713369,2024-03-10 00:00:00+00:00
69032.8,72943.98,67112.21,72110.98,32332.72583229,2024-03-11 00:00:00+00:00
72110.98,73027.63,68603.0,71475.93,29420.19277654,2024-03-12 00:00:00+00:00
71473.43,73709.99,71337.3,73135.04,21455.92195688,2024-03-13 00:00:00+00:00
73135.04,73835.57,68454.47,71364.58,34226.602618,2024-03-14 00:00:00+00:00
71364.58,72414.96,65565.7,69506.88,40195.84231178,2024-03-15 00:00:00+00:00
69514.87,70050.0,64774.05,65254.22,16532.825303,2024-03-16 00:00:00+00:00
65254.22,68877.82,64505.0,68343.64,12631.85084112,2024-03-17 00:00:00+00:00
68354.29,68933.71,66562.65,67613.04,20057.37580028,2024-03-18 00:00:00+00:00
67609.39,68136.39,61506.0,61906.27,40111.97553957,2024-03-19 00:00:00+00:00
61902.57,68150.0,60771.14,67858.8,38590.78345488,2024-03-20 00:00:00+00:00
67855.88,68234.56,64525.0,65484.7,18523.96247162,2024-03-21 00:00:00+00:00
65478.98,66651.1,62258.36,63814.56,17807.65930238,2024-03-22 00:00:00+00:00
63814.56,66029.09,63013.19,63998.86,7395.08270425,2024-03-23 00:00:00+00:00
63998.87,67637.6,63785.57,67204.93,6535.8276512,2024-03-24 00:00:00+00:00
67212.69,71269.92,66381.84,69890.28,22228.13803338,2024-03-25 00:00:00+00:00
69895.6,71582.96,69269.69,69992.4,15697.73440865,2024-03-26 00:00:00+00:00
69994.9,71789.85,68369.62,69435.96,18703.73738295,2024-03-27 00:00:00+00:00
69437.16,71635.99,68841.01,70801.18,15224.17928189,2024-03-28 00:00:00+00:00
70804.06,70941.7,69036.95,69903.75,7365.03204354,2024-03-29 00:00:00+00:00
69903.74,70363.25,69569.03,69626.87,3262.62331859,2024-03-30 00:00:00+00:00
69623.86,71399.91,69587.86,71288.9,4424.66955382,2024-03-31 00:00:00+00:00
71291.5,71313.8,68055.15,69681.82,13916.60016523,2024-04-01 00:00:00+00:00
69681.85,69711.0,64521.61,65464.14,23496.58634089,2024-04-02 00:00:00+00:00
65472.0,66944.06,64500.0,65987.92,14506.55934744,2024-04-03 00:00:00+00:00
65984.18,69367.19,65073.95,68525.23,18624.08140025,2024-04-04 00:00:00+00:00
68528.69,68783.99,66000.0,67856.51,15515.82134206,2024-04-05 00:00:00+00:00
67856.51,69685.0,67469.19,68919.89,3985.44167764,2024-04-06 00:00:00+00:00
68919.57,70312.0,68846.23,69350.34,5766.41938443,2024-04-07 00:00:00+00:00
69350.36,72777.0,69037.33,71622.53,16648.69284289,2024-04-08 00:00:00+00:00
71616.31,71761.37,68200.0,69117.01,15143.52341376,2024-04-09 00:00:00+00:00
69115.79,71159.6,67463.07,70634.04,16655.987797,2024-04-10 00:00:00+00:00
70638.4,71305.86,69530.0,70020.73,11001.16448135,2024-04-11 00:00:00+00:00
70020.71,71265.74,65110.31,67148.61,23509.75554216,2024-04-12 00:00:00+00:00
67148.62,69100.0,60822.01,64024.77,27548.47240557,2024-04-13 00:00:00+00:00
64021.36,65890.91,62150.0,65777.05,21604.05147827,2024-04-14 00:00:00+00:00
65764.56,66928.82,62315.08,63452.18,21672.73701332,2024-04-15 00:00:00+00:00
63452.18,64400.0,61645.09,63814.94,17710.28213211,2024-04-16 00:00:00+00:00
63814.94,64524.14,59648.33,61279.36,21812.15297865,2024-04-17 00:00:00+00:00
61275.73,64210.0,60816.07,63513.85,15249.84211445,2024-04-18 00:00:00+00:00
63514.84,65498.99,59573.32,63848.37,22838.07934159,2024-04-19 00:00:00+00:00
63841.96,65463.08,63121.15,64968.87,5157.40726514,2024-04-20 00:00:00+00:00
64960.82,65725.81,64250.0,64952.92,4487.48723219,2024-04-21 00:00:00+00:00
64952.92,67272.73,64520.0,66859.17,10977.05178637,2024-04-22 00:00:00+00:00
66856.07,67225.66,65823.66,66414.16,8840.16749844,2024-04-23 00:00:00+00:00
66418.0,67077.97,63542.56,64255.78,15083.5524347,2024-04-24 00:00:00+00:00
64255.77,65287.69,62747.18,64484.44,13256.29877715,2024-04-25 00:00:00+00:00
64484.44,64810.0,63287.76,63742.39,10151.96247701,2024-04-26 00:00:00+00:00
63742.39,63900.0,62389.0,63422.0,5312.16741262,2024-04-27 00:00:00+00:00
63422.34,64333.33,62743.81,63108.94,4415.96831554,2024-04-28 00:00:00+00:00
63109.76,64200.0,61741.01,63844.85,10712.13554316,2024-04-29 00:00:00+00:00
63845.01,64727.81,59040.3,60622.1,21106.65540758,2024-04-30 00:00:00+00:00
60621.2,60785.49,56500.0,58265.59,26611.9312734,2024-05-01 00:00:00+00:00
58267.81,59641.03,56903.79,59071.89,13593.00905888,2024-05-02 00:00:00+00:00
59070.3,63365.72,58821.05,62913.03,15954.29032707,2024-05-03 00:00:00+00:00
62913.03,64546.0,62565.82,63902.88,6414.57464352,2024-05-04 00:00:00+00:00
63902.88,64636.75,62908.34,64023.45,4474.5195919,2024-05-05 00:00:00+00:00
64023.45,65523.44,62704.48,63162.24,11241.77217344,2024-05-06 00:00:00+00:00
63161.35,64415.06,62252.64,62315.76,8994.93773002,2024-05-07 00:00:00+00:00
62315.75,63013.05,60851.04,61169.53,7486.42596849,2024-05-08 00:00:00+00:00
61169.53,63424.14,60601.6,63073.57,8360.0553824,2024-05-09 00:00:00+00:00
63073.55,63470.0,60150.0,60787.47,11511.12990976,2024-05-10 00:00:00+00:00
60787.99,61482.0,60450.13,60814.63,2338.06810837,2024-05-11 00:00:00+00:00
60814.64,61843.45,60576.05,61453.02,2694.97577935,2024-05-12 00:00:00+00:00
61453.01,63456.18,60738.51,62932.37,9170.80865115,2024-05-13 00:00:00+00:00
62927.44,63103.02,61024.51,61539.84,13456.61307634,2024-05-14 00:00:00+00:00
61539.7,66480.0,61299.57,66244.69,21821.38858725,2024-05-15 00:00:00+00:00
66244.68,66772.83,64588.5,65252.18,12012.70197182,2024-05-16 00:00:00+00:00
65252.17,67500.0,65113.46,67046.33,11710.00723895,2024-05-17 00:00:00+00:00
67046.34,67407.79,66624.06,66923.87,3880.58113972,2024-05-18 00:00:00+00:00
66923.87,67701.91,65852.02,66261.62,3565.11346165,2024-05-19 00:00:00+00:00
66260.04,71560.9,66057.03,71432.17,20415.88691709,2024-05-20 00:00:00+00:00
71432.16,71980.0,69146.01,70142.84,16102.06132545,2024-05-21 00:00:00+00:00
70142.88,70659.99,68887.52,69109.93,10889.10300904,2024-05-22 00:00:00+00:00
69109.93,70066.95,66259.0,67940.45,14340.27843589,2024-05-23 00:00:00+00:00
67932.79,69278.75,66587.91,68547.8,10374.95988085,2024-05-24 00:00:00+00:00
68545.52,69605.03,68487.44,69289.67,2501.11901959,2024-05-25 00:00:00+00:00
69289.69,69522.0,68097.38,68473.72,2037.67329089,2024-05-26 00:00:00+00:00
68470.8,70613.39,68210.12,69368.72,5384.62278063,2024-05-27 00:00:00+00:00
69366.31,69533.96,67194.59,68321.98,11975.93086328,2024-05-28 00:00:00+00:00
68321.99,68864.11,67081.66,67569.45,8970.02059069,2024-05-29 00:00:00+00:00
67569.44,69536.89,67092.91,68338.58,11841.26381893,2024-05-30 00:00:00+00:00
68338.58,69024.71,66584.47,67472.41,10690.85876224,2024-05-31 00:00:00+00:00
67473.07,67837.33,67371.28,67719.29,1949.57008052,2024-06-01 00:00:00+00:00
67719.29,68411.0,67260.0,67735.52,2997.15241527,2024-06-02 00:00:00+00:00
67731.14,70295.78,67568.0,68791.0,11884.90882705,2024-06-03 00:00:00+00:00
68791.04,71108.9,68542.37,70542.32,18042.19396496,2024-06-04 00:00:00+00:00
70541.68,71804.13,70356.49,71121.11,10123.1802918,2024-06-05 00:00:00+00:00
71120.65,71650.56,70093.98,70773.64,7716.5079994,2024-06-06 00:00:00+00:00
70773.63,71974.04,68298.55,69324.53,13768.98185265,2024-06-07 00:00:00+00:00
69326.71,69546.58,69126.22,69304.05,2631.94610412,2024-06-08 00:00:00+00:00
69303.8,69848.94,69123.99,69637.87,1826.03995531,2024-06-09 00:00:00+00:00
69641.08,70187.53,69141.51,69497.73,6088.40363232,2024-06-10 00:00:00+00:00
69495.97,69547.82,66018.69,67316.53,17354.68915468,2024-06-11 00:00:00+00:00
67316.52,70032.0,66883.32,68248.6,17140.01139413,2024-06-12 00:00:00+00:00
68248.59,68474.49,66200.0,66738.85,11916.13211129,2024-06-13 00:00:00+00:00
66746.46,67322.72,65005.0,66004.39,11520.15791899,2024-06-14 00:00:00+00:00
66004.36,66428.57,65800.86,66192.0,2004.1421548,2024-06-15 00:00:00+00:00
66192.0,66931.18,65999.0,66628.75,2118.65163435,2024-06-16 00:00:00+00:00
66629.38,67274.96,65050.0,66481.81,14487.64060903,2024-06-17 00:00:00+00:00
66481.81,66574.33,64010.01,65152.8,15937.73176483,2024-06-18 00:00:00+00:00
65150.9,65709.26,64635.48,64943.79,4958.38361329,2024-06-19 00:00:00+00:00
64945.67,66455.52,64500.0,64840.88,9346.70807899,2024-06-20 00:00:00+00:00
64840.89,65017.1,63300.93,64120.28,9816.79599936,2024-06-21 00:00:00+00:00
64120.28,64523.91,63910.01,64235.01,2324.21500373,2024-06-22 00:00:00+00:00
64235.0,64499.95,63125.75,63171.43,2054.79092364,2024-06-23 00:00:00+00:00
63169.36,63343.91,58414.28,60263.0,21418.04594647,2024-06-24 00:00:00+00:00
60262.16,62400.0,60217.36,61789.71,15201.5824773,2024-06-25 00:00:00+00:00
61794.47,62470.0,60656.8,60816.68,11392.79835017,2024-06-26 00:00:00+00:00
60818.86,62346.16,60546.94,61615.39,10530.35898848,2024-06-27 00:00:00+00:00
61611.43,62170.62,59868.0,60313.35,11381.0258738,2024-06-28 00:00:00+00:00
60312.36,61122.66,60273.8,60885.67,3199.03650127,2024-06-29 00:00:00+00:00
60884.44,62942.67,60611.01,62668.26,4263.22924826,2024-06-30 00:00:00+00:00
62669.14,63801.26,62448.46,62830.13,12326.70696465,2024-07-01 00:00:00+00:00
62830.94,63223.57,61000.0,62040.22,10688.64132628,2024-07-02 00:00:00+00:00
62039.44,62197.01,59332.76,60145.01,12066.71677065,2024-07-03 00:00:00+00:00
60145.01,60429.27,56709.73,57042.14,17969.35692426,2024-07-04 00:00:00+00:00
57036.45,57515.6,53499.9,56639.43,28052.41501655,2024-07-05 00:00:00+00:00
56634.53,58481.97,56020.32,58244.75,6449.32501293,2024-07-06 00:00:00+00:00
58240.36,58448.89,55717.23,55854.09,5320.91645368,2024-07-07 00:00:00+00:00
55852.61,58200.0,54278.93,56699.43,19043.04861272,2024-07-08 00:00:00+00:00
56701.18,58295.31,56276.37,58047.86,11757.76025902,2024-07-09 00:00:00+00:00
58047.86,59481.93,57157.28,57712.59,11619.63229345,2024-07-10 00:00:00+00:00
57713.4,59533.06,57036.41,57340.77,11433.53379518,2024-07-11 00:00:00+00:00
57343.66,58550.0,56538.33,57909.03,10516.60400149,2024-07-12 00:00:00+00:00
57908.61,59875.0,57770.92,59224.58,4255.10545721,2024-07-13 00:00:00+00:00
59224.58,61428.67,59209.2,60808.42,6132.37403058,2024-07-14 00:00:00+00:00
60804.97,64943.61,60666.59,64757.16,20601.73387957,2024-07-15 00:00:00+00:00
64757.16,65405.89,62410.33,65088.99,14691.92002303,2024-07-16 00:00:00+00:00
65086.55,66139.0,63853.99,64085.81,10647.79709095,2024-07-17 00:00:00+00:00
64085.82,65130.88,63222.6,63982.86,7637.52760383,2024-07-18 00:00:00+00:00
63977.64,67504.22,63289.15,66707.61,15163.05745737,2024-07-19 00:00:00+00:00
66707.61,67635.0,66271.0,67163.83,4671.38885135,2024-07-20 00:00:00+00:00
67163.82,68380.0,65820.18,68181.28,6027.86201344,2024-07-21 00:00:00+00:00
68181.16,68495.0,66569.42,67558.22,11844.79119584,2024-07-22 00:00:00+00:00
67560.03,67786.84,65444.3,65939.24,10791.03782177,2024-07-23 00:00:00+00:00
65939.24,67131.17,65090.61,65366.4,7702.25551129,2024-07-24 00:00:00+00:00
65358.86,66161.98,63412.46,65795.42,10452.25571747,2024-07-25 00:00:00+00:00
65795.52,68216.66,65705.6,67924.08,9315.20918753,2024-07-26 00:00:00+00:00
67921.46,69418.15,66635.28,67899.41,10233.62198513,2024-07-27 00:00:00+00:00
67901.81,68308.82,67021.8,68244.3,3505.5483691,2024-07-28 00:00:00+00:00
68244.3,70000.0,66400.01,66771.45,13641.48475825,2024-07-29 00:00:00+00:00
66767.14,66994.15,65283.68,66169.68,8733.57157991,2024-07-30 00:00:00+00:00
66169.68,66837.4,64500.0,64609.62,8986.37529253,2024-07-31 00:00:00+00:00
64609.61,65593.56,62212.81,65288.18,15636.72205775,2024-08-01 00:00:00+00:00
65293.48,65557.86,61150.0,61418.06,15390.00963957,2024-08-02 00:00:00+00:00
61418.06,62171.58,59819.13,60674.93,8019.39450918,2024-08-03 00:00:00+00:00
60674.93,61082.3,57123.0,58130.95,10319.01091658,2024-08-04 00:00:00+00:00
58131.31,58282.83,49050.01,54029.12,59125.78926672,2024-08-05 00:00:00+00:00
54037.9,57091.16,53965.57,56048.08,16897.67519536,2024-08-06 00:00:00+00:00
56048.07,57757.15,54564.15,55148.1,13971.5151871,2024-08-07 00:00:00+00:00
55144.14,62755.24,54737.32,61705.58,20623.04985861,2024-08-08 00:00:00+00:00
61704.05,61764.38,59552.46,60862.13,11569.80744379,2024-08-09 00:00:00+00:00
60864.71,61500.0,60255.61,60935.02,3157.63609699,2024-08-10 00:00:00+00:00
60935.01,61868.69,58312.63,58722.49,5229.37008498,2024-08-11 00:00:00+00:00
58717.44,60721.77,57653.31,59358.78,12183.92944247,2024-08-12 00:00:00+00:00
59358.78,61615.43,58402.01,60603.19,10879.76363828,2024-08-13 00:00:00+00:00
60603.19,61827.2,58453.56,58690.62,12938.61473824,2024-08-14 00:00:00+00:00
58690.62,59883.49,56120.0,57543.61,14506.63316989,2024-08-15 00:00:00+00:00
57543.57,59871.61,57096.56,58888.99,11930.21788221,2024-08-16 00:00:00+00:00
58888.99,59711.02,58803.45,59497.49,2787.56355634,2024-08-17 00:00:00+00:00
59497.49,60284.99,58422.0,58437.9,4325.64817169,2024-08-18 00:00:00+00:00
58436.2,59639.81,57820.0,59452.67,8539.29378706,2024-08-19 00:00:00+00:00
59455.81,61457.03,58571.96,59017.59,11062.05279919,2024-08-20 00:00:00+00:00
59017.59,61849.98,58793.89,61163.28,13380.11101719,2024-08-21 00:00:00+00:00
61167.54,61430.48,59750.0,60383.29,9608.6955368,2024-08-22 00:00:00+00:00
60383.28,64987.0,60343.2,64086.72,17852.77117167,2024-08-23 00:00:00+00:00
64091.63,64529.78,63564.22,64179.63,5020.91676004,2024-08-24 00:00:00+00:00
64179.63,65050.08,63793.74,64251.93,4012.30764642,2024-08-25 00:00:00+00:00
64250.01,64509.36,62806.8,62840.0,10741.96651081,2024-08-26 00:00:00+00:00
62840.09,63226.26,58025.49,59439.64,14195.89496578,2024-08-27 00:00:00+00:00
59437.68,60236.98,57851.62,59045.88,10001.12169866,2024-08-28 00:00:00+00:00
59047.94,61194.09,58729.39,59364.47,10933.22040343,2024-08-29 00:00:00+00:00
59353.12,59929.63,57700.0,59112.77,9382.9124508,2024-08-30 00:00:00+00:00
59117.59,59446.99,58739.31,58968.37,1368.21775121,2024-08-31 00:00:00+00:00
58968.37,59070.55,57200.0,57299.0,4411.05388122,2024-09-01 00:00:00+00:00
57291.21,59423.0,57119.01,59139.83,4318.6544603,2024-09-02 00:00:00+00:00
59138.89,59825.7,57394.49,57468.84,8264.44971184,2024-09-03 00:00:00+00:00
57460.5,58531.25,55555.0,57971.0,13715.96171494,2024-09-04 00:00:00+00:00
57971.0,58326.12,55628.04,56156.82,12281.57828747,2024-09-05 00:00:00+00:00
56156.82,56995.0,52530.0,53950.01,18495.45064356,2024-09-06 00:00:00+00:00
53950.0,54847.0,53733.1,54156.33,3284.57722628,2024-09-07 00:00:00+00:00
54159.6,55315.95,53623.95,54881.11,3684.86816392,2024-09-08 00:00:00+00:00
54881.1,58119.97,54565.56,57053.9,10203.03329517,2024-09-09 00:00:00+00:00
57047.82,58050.35,56377.76,57645.59,6433.21371111,2024-09-10 00:00:00+00:00
